wikidataID,name,country,field,wiki_title_vi,wiki_url_vi,summary_vi,image
Q1059246,Noam Elkies,USA,toán học,Noam Elkies,https://vi.wikipedia.org/wiki/Noam_Elkies,"Noam David Elkies (sinh ngày 25 tháng 8 năm 1966) là một nhà toán học người Mỹ và là giáo sư môn toán học tại Đại học Harvard. Lúc anh 26 tuổi, ông trở thành giáo sư trẻ nhất nhận nhiệm kỳ tại Đại học Harvard. Ông cũng là Nhà Vô địch Cờ vua Thế giới và là một nhà soạn nhạc cờ vua.


== Đầu đời ==
Vào năm 1981, lúc anh 14 tuổi, Elkies được trao huy chương vàng tại Olympic Toán học Quốc tế lần thứ 22, nhận được điểm số hoàn hảo là 42 và trở thành một trong 26 người tham gia đạt được điểm số này, và là một trong những người trẻ nhất từng làm. Elkies tốt nghiệp Trường Trung học Stuyvesant vào năm 1982 và tiếp tục học tại Đại học Columbia, nơi anh giành được cuộc thi Putnam ở tuổi mười sáu năm và bốn tháng, khiến anh trở thành một trong những nghiên cứu sinh trẻ tuổi nhất trong lịch sử. Ông là Putnam Fellow hai lần trong những năm học đại học.Sau khi tốt nghiệp thủ khoa ở tuổi 18 với summa cum laude trong ngành Toán học và Âm nhạc. Khi anh 20 tuổi, anh nhận được bằng tiến sĩ dưới sự giám sát của Benedict Gross và Barry Mazur tại Đại học Harvard
Từ năm 1987 đến 1990, ông là thành viên của Harvard Society of Fellows.


== Nghiên cứu trong toán học ==
Vào năm 1987, anh đã chứng minh rằng một đường cong elliptic trên các số hữu tỉ là thay thế vô số các số nguyên tố. Vào năm 1988, anh đã tìm thấy một ví dụ tổng số quyền hạn của Euler phỏng đoán cho các cường quốc thứ tư. Nghiên cứu của anh về những vấn đề này và các vấn đề khác đã giúp anh nhận được vị trí giáo sư của Đại học Harvard vào năm 1990. Vào năm 1993, lúc anh 26 tuổi thì anh đã là giáo sư. Điều này khiến anh trở thành giáo sư trẻ nhất trong lịch sử của Đại học Harvard. Cùng với A. O. L. Atkin anh đã mở rộng thuật toán Schoof để tạo ra thuật toán Schoof–Elkies–Atkin.
Elkies cũng nghiên cứu các mối quan hệ của âm nhạc và toán học; ông là thành viên ban cố vấn của Journal of Mathematics and Music. Ông đã phát hiện ra nhiều mô hình mới trong Conway's Game of Life và đã nghiên cứu toán học của các mẫu sống vẫn còn trong quy tắc automaton di động đó. Anh là cộng sự của Lowell House tại Harvard.


== Âm nhạc ==
Anh là nam trung trầm và chơi đàn piano của Harvard Glee Club. Trong một bài viết Jameson N. giám đốc của Glee Club so sánh anh ta với Bach hoặc Mozart trích dẫn ""âm nhạc tài năng của anh ấy, khả năng nghe nhạc vượt trội và khả năng đọc thị giác"".


== Cờ vua ==
Elkies là một nhà soạn nhạc và giải quyết các vấn đề cờ vua (thắng Giải vô địch cờ vua thế giới được tổ chức vào năm 1996). Anh giữ danh hiệu National Master từ United States Chess Federation, nhưng sau đó ông không còn chơi nữa.


== Giải thưởng và danh dự ==
Vào năm 1994 ông là một diễn giả được mời tại International Congress of Mathematicians ở Zurich. Vào năm 2004, ông nhận Giải Lester R. Ford và Giải Levi L. Conant. Vào năm 2017, ông được bầu vào Viện Hàn lâm Khoa học Quốc gia Hoa Kỳ.


== Tham khảo ==


== Liên kết ngoài ==

Trang của Noam Elkies tại Đại học Harvard
Noam Elkies tại Dự án Phả hệ Toán học
Endgame Explorations Lưu trữ ngày 2 tháng 1 năm 2016 tại Wayback Machine – an 11-part series of articles by Noam Elkies in Chess Horizons
Noam Elkies Lưu trữ ngày 2 tháng 5 năm 2011 tại Wayback Machine trên LifeWiki",https://upload.wikimedia.org/wikipedia/commons/2/2b/Noam_Elkies.jpg
Q100988346,David W. Farmer,USA,toán học,,,,
Q11102898,Wilhelmus Luxemburg,USA,toán học,,,,
Q11000497,Tristan Needham,USA,toán học,,,,
Q10984462,Meinhard Edwin Mayer,USA,toán học,,,,
Q95222513,Maynard Thompson,USA,toán học,,,,
Q8005393,William Benjamin Smith,USA,toán học,,,,
Q95328677,Duncan A. Buell,USA,toán học,,,,
Q98608959,Rose M. Ray,USA,toán học,,,,
Q994334,Douglas Ravenel,USA,toán học,,,,
Q11104429,Mildred Sanderson,USA,toán học,,,,
Q934494,Daniel Kane,USA,toán học,,,,
Q948991,Elliott Waters Montroll,USA,toán học,,,,
Q102111960,Katherine E. Stange,USA,toán học,,,,
Q102112859,Robert P. Gilbert,USA,toán học,,,,
Q10554903,George C. Papanicolaou,USA,toán học,George C. Papanicolaou,https://vi.wikipedia.org/wiki/George_C._Papanicolaou,"George C. Papanicolaou (sinh ngày 23.1.1943) là một nhà toán học người Mỹ chuyên về toán học ứng dụng và toán học máy tính (computational mathematics), các phương trình vi phân riêng phần và các quá trình ngẫu nhiên. Hiện nay ông giữ chức giáo sư Robert Grimmett về toán học ở Đại học Stanford.


== Tiểu sử ==
Papanicolaou sinh ngày 23 tháng 1 năm 1943 tại Athens, Hy Lạp. Ông đậu bằng cử nhân ngành điện ở Union College, bằng thạc sĩ khoa học và bằng tiến sĩ ở Đại học New York (NYU).
Năm 1969, ông làm phụ tá giáo sư ở Đại học New York, năm 1973 là phó giáo sư và năm 1976 trở thành giáo sư. Sau đó ông chuyển tới Đại học Stanford năm 1993.
Ông đã lập gia đình và có ba người con.


== Tác phẩm ==
Papanicolaou đã xuất bản nhiều bài khảo luận về toán học tài chính, đặc biệt là ""tính hay thay đổi ngẫu nhiên"" (stochastic volatility). và mô hình Black-Scholes (Black–Scholes model).


== Vinh dự ==
Ông được bầu vào Viện Hàn lâm Khoa học quốc gia Hoa Kỳ năm 2000.


== Tham khảo ==


== Liên kết ngoài ==
Website Lưu trữ ngày 22 tháng 9 năm 2009 tại Wayback Machine",
Q102114614,Sam Perlis,USA,toán học,,,,
Q102115474,David A. Harville,USA,toán học,,,,
Q102116973,Doug Wolfe,USA,toán học,,,,
Q7801025,Tien-Yien Li,USA,toán học,,,,
Q1086709,Christopher Hacon,USA,toán học,,,,
Q12485350,Harry R. Lewis,USA,toán học,Harry R. Lewis,https://vi.wikipedia.org/wiki/Harry_R._Lewis,"Harry Roy Lewis (sinh năm 1947) là một nhà khoa học máy tính, nhà toán học và quản trị viên đại học người Mỹ nổi tiếng với nghiên cứu về logic tính toán, sách giáo khoa về khoa học máy tính lý thuyết và các bài viết về điện toán, giáo dục đại học và công nghệ. Ông là Giáo sư Khoa học Máy tính Gordon McKay tại Đại học Harvard, và là Trưởng khoa của Đại học Harvard từ năm 1995 đến 2003.
Lewis đã được vinh danh vì ""những đóng góp đặc biệt cho giảng dạy đại học""; sinh viên của ông đã bao gồm các doanh nhân tương lai Bill Gates và Mark Zuckerberg, và nhiều giảng viên tương lai tại Harvard và các trường khác. Trang web ""Six Degrees to Harry Lewis"", được tạo bởi Zuckerberg khi còn ở Harvard, là tiền thân của Facebook.
Một vị trí giáo sư mới về Kỹ thuật và Khoa học Ứng dụng, được một cựu sinh viên ủng hộ, sẽ được đặt tên cho Lewis và vợ ông khi họ nghỉ hưu.


== Ghi chú ==


== Tham khảo ==",https://upload.wikimedia.org/wikipedia/commons/1/1c/Harry_Lewis_in_Harvard_Student_Meeting_2002_cropped.jpg
Q982962,Robert Daniel Carmichael,USA,toán học,,,,
Q96094962,Thomas S. Ferguson,USA,toán học,,,,
Q102121617,Donald Ray Sherbert,USA,toán học,,,,
Q102121754,George Rutledge,USA,toán học,,,,
Q938558,Harry Bateman,USA,toán học,,,,
Q102123227,Ramesh Anand Gangolli,USA,toán học,,,,
Q95342689,Donald S. Passman,USA,toán học,,,,
Q10556141,Richard M. Dudley,USA,toán học,,,,
Q102123975,Robert Serfling,USA,toán học,,,,
Q983286,Magnus Hestenes,USA,toán học,,,,
Q1066425,Charles Cobb,USA,toán học,,,,
Q96868595,Barak Kol,USA,toán học,,,,
Q950863,Dennis Gaitsgory,USA,toán học,,,,
Q983385,John C. Baez,USA,toán học,,,,
Q983361,Joseph Kruskal,USA,toán học,,,,
Q102129396,Leland Sapiro,USA,toán học,,,,
Q102131717,Peter Kuchment,USA,toán học,,,,
Q1130426,Michael Minovitch,USA,toán học,,,,
Q5181028,Craig Heller,USA,sinh học,,,,
Q1668805,Thomas J. Kelly,USA,sinh học,,,,
Q5307286,Sewall Pettingill,USA,sinh học,,,,
Q884581,Irving Weissman,USA,sinh học,Irving Weissman,https://vi.wikipedia.org/wiki/Irving_Weissman,"Irving Lerner Weissman (sinh ngày 21.10.1939 tại Great Falls, Montana) là giáo sư môn Bệnh lý và Sinh học phát triển ở Đại học Stanford. Ông cũng là giám đốc ""Viện Sinh học Tế bào gốc và Y học tái sinh Stanford"" (Stanford Institute of Stem Cell Biology and Regenerative Medicine).


== Sự nghiệp ==
Weissman lớn lên ở Great Falls, Montana. Ông đậu bằng cử nhân khoa học ở Đại học bang Montana năm 1961, bằng bác sĩ y khoa ở Đại học Stanford năm 1965, và bắt đầu sự nghiệp khoa học tại Viện nghiên cứu McLaughlin.
Ông tập trung ghiên cứu vào môn sinh học tế bào gốc tạo huyết (hematopoietic stem cell). Ông đã triển khai các phương pháp để xác định các tế bào gốc, và nghiên cứu nhiều về tế bào gốc và tế bào tổ tiên (progenitor cell) Ông cũng tập trung nghiên cứu vào ""Sự phát sinh loài và sinh học phát triển của các tế bào tạo nên hệ thống tạo máu và hệ miễn dịch"". Ông cũng nổi tiếng về nghiên cứu biến đổi gen, trong đó các tế bào não của con người được cấy trong não chuột.


== Giải thưởng và Vinh dự ==
1989 Viện sĩ Viện hàn lâm Khoa học quốc gia Hoa Kỳ
2002 Danh hiệu ""Nhà khoa học trong năm"" của California.
2008 Giải Robert Koch
2009 Giải Rosenstiel


== Tham khảo ==


== Liên kết ngoài ==
- Website Lưu trữ ngày 7 tháng 6 năm 2013 tại Wayback Machine
Bài trên ""The Ecnonomist"" về nghiên cứu của Weissman",
Q2933703,Herbert Faulkner Copeland,USA,sinh học,,,,
Q1606556,Henry Bryant Bigelow,USA,sinh học,,,,
Q1685853,Jean Théodore Delacour,USA,sinh học,Jean_Th%C3%A9odore_Delacour,,,
Q3154250,Ira Noel Gabrielson,USA,sinh học,,,,
Q2645047,Alfred Goldsborough Mayor,USA,sinh học,,,,
Q6067115,Paul B. Weisz,USA,sinh học,,,,
Q3482362,Shirley Strum,USA,sinh học,,,,
Q1339894,Robert MacArthur,USA,sinh học,,,,
Q5365528,Elliot Meyerowitz,USA,sinh học,,,,
Q2306796,Barry Commoner,USA,sinh học,,,,
Q3018508,David Murray Gates,USA,sinh học,,,,
Q1360684,Ernst Caspari,USA,sinh học,,,,
Q1173787,David Botstein,USA,sinh học,,,,
Q3557304,Victor Fet,USA,sinh học,,,,
Q3557321,Victor G. Springer,USA,sinh học,,,,
Q3180889,John Alexander Moore,USA,sinh học,,,,
Q936568,Eugene Odum,USA,sinh học,,,,
Q3525373,Thomas E. Lovejoy,USA,sinh học,,,,
Q2158553,Robert R. Sokal,USA,sinh học,,,,
Q2158939,Robert T. Schimke,USA,sinh học,,,,
Q955500,Tim D. White,USA,sinh học,,,,
Q1375758,William Stimpson,USA,sinh học,,,,
Q982237,Charles Benedict Davenport,USA,sinh học,,,,
Q5537597,George C. Whipple,USA,sinh học,,,,
Q5092736,Cheryl Hayashi,USA,sinh học,,,,
Q5469096,Forest Rohwer,USA,sinh học,,,,
Q3101545,George E. Fox,USA,sinh học,,,,
Q5006873,C. Sue Carter,USA,sinh học,,,,
Q1332980,Elmer Ottis Wooton,USA,sinh học,,,,
Q3183312,Jonathan A. Campbell,USA,sinh học,Jonathan A. Campbell,https://vi.wikipedia.org/wiki/Jonathan_A._Campbell,"Jonathan Atwood Campbell (sinh ngày 13 tháng 5 năm 1947) là một nhà lưỡng cư học người Mỹ.
Ông hiện là giáo sư sinh vật học tại Đại học Texas thuộc Arlington. Ông là một Giáo sư lỗi lạc và là trưởng khoa Sinh vật học, Đại học Texas thuộc Arlington, Texas.
Campbell đạt được bằng Cử nhân Sinh học tại Đại học Texas thuộc Arlington, và đạt được bằng PhD trong lĩnh vực Phân loại học và Sinh thái học vào năm 1982 tại Đại học Kansas.


== Phân loại ==


=== Các phân loại được đặt tên theo ông ===
Các phân loại được đặt tên theo ông bao gồm: 

Bothrocophias campbelli (Freire-Lascano, 1991)
Abronia campbelli Brodie & Savage, 1993
Bothrops jonathani Harvey, 1994
Incilius campbelli (Mendelson, 1994)
Craugastor campbelli (Smith, 2005)
Anolis campbelli (Köhler & Smith, 2008)


=== Các phân loại được ông mô tả ===
Các phân loại được ông mô tả bao gồm: 

Abronia anzuetoi Campbell & Frost, 1993
Abronia frosti Campbell, Sasa, Acevedo & Mendelson, 1998
Abronia gaiophantasma Campbell & Frost, 1993
Abronia leurolepis Campbell & Frost, 1993
Abronia meledona Campbell & Brodie, 1999
Abronia mitchelli Campbell, 1982
Abronia ornelasi Campbell, 1984
Abronia ramirezi Campbell, 1994
Abronia smithi Campbell & Frost, 1993
Adelphicos daryi Campbell & Ford, 1982
Adelphicos ibarrorum Campbell & Brodie, 1988
Amietophrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Anolis naufragus (Campbell, Hillis & Lamar, 1989)
Bokermannohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Bolitoglossa centenorumCampbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa daryorum Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa eremia Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa huehuetenanguensis Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa kaqchikelorum Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa la Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa ninadormida Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa nussbaumi Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa nympha Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa pacaya Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa psephena Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa suchitanensis Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa tzultacaj Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bolitoglossa xibalba Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Bothriechis thalassinus Campbell & Smith, 2000
Bothrocophias Gutberlet & Campbell, 2001
Bothrocophias myersi Gutberlet & Campbell, 2001
Bromeliohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Cenaspis Campbell, Smith & Hall, 2018
Cerrophidion Campbell & Lamar, 1992
Cerrophidion tzotzilorum (Campbell, 1985)
Chapinophis xanthocheilus Campbell & Smith, 1998
Charadrahyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Charadrahyla nephila (Mendelson & Campbell, 1999)
Charadrahyla tecuani Campbell, Blancas-Hernández & Smith, 2009
Coniophanes alvarezi Campbell, 1989
Craugastor adamastus (Campbell, 1994)
Craugastor amniscola (Campbell & Savage, 2000)
Craugastor aphanus (Campbell, 1994)
Craugastor catalinae (Campbell & Savage, 2000)
Craugastor charadra (Campbell & Savage, 2000)
Craugastor inachus (Campbell & Savage, 2000)
Craugastor palenque (Campbell & Savage, 2000)
Craugastor pelorus (Campbell & Savage, 2000)
Craugastor polymniae (Campbell, Lamar & Hillis, 1989)
Craugastor psephosypharus (Campbell, Savage & Meyer, 1994)
Craugastor rhyacobatrachus (Campbell & Savage, 2000)
Craugastor rivulus (Campbell & Savage, 2000)
Craugastor rupinius (Campbell & Savage, 2000)
Craugastor sabrinus (Campbell & Savage, 2000)
Craugastor trachydermus (Campbell, 1994)
Crotalus ericsmithi Campbell & Flores-Villela, 2008
Crotalus tancitarensis Alvarado-díaz & Campbell, 2004
Cruziohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Cryptotriton monzoni (Campbell & Smith, 1998)
Cryptotriton wakei (Campbell & Smith, 1998)
Dendrotriton chujorum Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Dendrotriton kekchiorum Campbell, Smith, Streicher, Acevedo & Brodie, 2010
Diploglossus ingridae Werler & Campbell, 2004
Diploglossus legnotus Campbell & Camarillo, 1994
Duellmanohyla Campbell & Smith, 1992
Duttaphrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Ecnomiohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Exerodonta abdivita (Campbell & Duellman, 2000)
Exerodonta chimalapa (Mendelson & Campbell, 1994)
Exerodonta perkinsi (Campbell & Brodie, 1992)
Exerodonta xera (Mendelson & Campbell, 1994)
Feihyla Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Geophis pyburni Campbell & Murphy, 1977
Ingerophrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Isthmohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Itapotihyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Litoria michaeltyleri Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Megastomatohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Micrurus pachecogili Campbell, 2000
Mixcoatlus Jadin, Smith & Campbell, 2011
Myersiohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Nototriton brodiei Campbell & Smith, 1998
Nototriton stuarti Wake & Campbell, 2000
Oedipina stenopodia Brodie & Campbell, 1993
Otophryne pyburni Campbell & Clarke, 1998
Plectrohyla acanthodes Duellman & Campbell, 1992
Plectrohyla calthula (Ustach, Mendelson, McDiarmid & Campbell, 2000)
Plectrohyla cyclada (Campbell & Duellman, 2000)
Plectrohyla ephemera (Meik, Canseco-Márquez, Smith & Campbell, 2005)
Plectrohyla miahuatlanensis Meik, Smith, Canseco-Márquez & Campbell, 2006
Plectrohyla pokomchi Duellman & Campbell, 1984
Plectrohyla psarosema (Campbell & Duellman, 2000)
Plectrohyla tecunumani Duellman & Campbell, 1984
Plectrohyla teuchestes Duellman & Campbell, 1992
Porthidium hespere (Campbell, 1976)
Poyntonophrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Pseudepidalea Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Pseudoeurycea aquatica Wake & Campbell, 2001
Pseudoeurycea orchileucos (Brodie, Mendelson & Campbell, 2002)
Pseudoeurycea orchimelas (Brodie, Mendelson & Campbell, 2002)
Ptychohyla acrochorda Campbell & Duellman, 2000
Ptychohyla dendrophasma (Campbell, Smith & Acevedo, 2000)
Ptychohyla panchoi Duellman & Campbell, 1982
Ptychohyla sanctaecrucis Campbell & Smith, 1992
Ptychohyla zophodes Campbell & Duellman, 2000
Rhadinella anachoreta (Smith & Campbell, 1994)
Rhadinella xerophila (Ariano-Sánchez & Campbell, 2018)
Rhadinophanes monticola Myers & Campbell, 1981
Tantilla ceboruca Canseco-márquez, Smith, Ponce-Campos, Flores-Villela & Campbell, 2007
Tantilla impensa Campbell, 1998
Tantilla sertula Wilson & Campbell, 2000
Tantilla tecta Campbell & Smith, 1997
Tantilla vulcani Campbell, 1998
Tlalocohyla Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005
Vandijkophrynus Frost, Grant, Faivovich, Bain, Haas, Haddad, de Sá, Channing, Wilkinson, Donnellan, Raxworthy, Campbell, Blotto, Moler, Drewes, Nussbaum, Lynch, Green & Wheeler, 2006
Xenosaurus penai Pérez Ramos, De La Riva & Campbell, 2000
Xenosaurus phalaroanthereon Nieto-Montes De Oca, Campbell & Flores-Villela, 2001


== Tham khảo ==",
